trad,simp,skt,n_chars,n_syl,n_aligned,char_syl_ratio,phon_score,align,pos,label
疥,疥,kacchū,1,2,1,0.5,1.0,off_by_one,noun,calque
疨瘶,疨瘶,kiṭibha,2,3,2,0.667,0.0,off_by_one,noun,calque
疫,疫,jvara,1,2,1,0.5,1.0,off_by_one,noun,calque
退屈,退屈,vivartana,2,4,0,0.5,0.0,length_mismatch,phrase,calque
痀,痀,arbuda,1,3,0,0.333,0.0,length_mismatch,adjective,calque
謗法,谤法,dharmapratigha,2,5,0,0.4,0.0,length_mismatch,phrase,calque
疲,疲,khid,1,1,1,1.0,0.0,exact,adjective,calque
疲勞,疲劳,śrama,2,2,2,1.0,0.0,exact,adjective,calque
疲倦,疲倦,kheda,2,2,2,1.0,0.0,exact,noun,calque
欲染,欲染,abhilāṣa,2,4,0,0.5,0.0,length_mismatch,phrase,calque
疾,疾,kṣipram,1,2,1,0.5,1.0,off_by_one,adjective,calque
疾病,疾病,vyādhi,2,2,2,1.0,0.5,exact,noun,calque
病,病,vyādhi,1,2,1,0.5,0.0,off_by_one,noun,calque
癢,痒,kaṇḍū,1,2,1,0.5,0.0,off_by_one,noun,calque
痕,痕,vraṇa,1,2,1,0.5,0.0,off_by_one,noun,calque
痘,痘,visphoṭa,1,3,0,0.333,0.0,length_mismatch,noun,calque
痛,痛,ātura,1,3,0,0.333,0.0,length_mismatch,verb,calque
痞,痞,gulma,1,2,1,0.5,0.0,off_by_one,noun,calque
無量義,无量义,mahānirdeśa,3,5,0,0.6,0.0,length_mismatch,phrase,calque
痣,痣,tilaka,1,3,0,0.333,0.0,length_mismatch,noun,calque
痤,痤,vicarcikā,1,4,0,0.25,0.0,length_mismatch,noun,calque
痰,痰,śleṣman,1,2,1,0.5,0.0,off_by_one,noun,calque
痿,痿,mlāna,1,2,1,0.5,0.0,off_by_one,noun,calque
瘂,痖,mūka,1,2,1,0.5,0.0,off_by_one,adjective,calque
瘖,瘖,eḍa,1,2,1,0.5,1.0,off_by_one,adjective,calque
瘠,瘠,kṛśa,1,2,1,0.5,1.0,off_by_one,adjective,calque
楊枝,杨枝,vetasa,2,3,2,0.667,0.5,off_by_one,phrase,calque
瘦,瘦,kṛśa,1,2,1,0.5,1.0,off_by_one,adjective,calque
世主,世主,prajāpati,2,4,0,0.5,0.0,length_mismatch,proper noun,calque
瘧,疟,jvara,1,2,1,0.5,0.0,off_by_one,noun,calque
瘶,瘶,kilāsa,1,3,0,0.333,0.0,length_mismatch,noun,calque
癀,癀,pitta,1,2,1,0.5,0.0,off_by_one,noun,calque
療,疗,praśamana,1,4,0,0.25,0.0,length_mismatch,verb,calque
癈,癈,antarāya,1,4,0,0.25,0.0,length_mismatch,adjective,calque
癡,癡,jaḍa,1,2,1,0.5,0.0,off_by_one,adjective,calque
癤,疖,gaṇḍa,1,2,1,0.5,0.0,off_by_one,noun,calque
牛王,牛王,ṛṣabha,2,3,1,0.667,1.0,off_by_one,phrase,calque
破法,破法,dharmavyasana,2,5,0,0.4,0.0,length_mismatch,phrase,calque
癩,癞,kuṣṭha,1,2,1,0.5,0.0,off_by_one,noun,calque
癬,癣,śvitra,1,2,1,0.5,1.0,off_by_one,noun,calque
癰,痈,gaṇḍa,1,2,1,0.5,0.0,off_by_one,noun,calque
登,登,ākramaṇa,1,4,0,0.25,0.0,length_mismatch,verb,calque
的,的,lakṣya,1,2,1,0.5,0.0,off_by_one,noun,calque
皆,皆,sarva,1,2,1,0.5,0.0,off_by_one,pronoun,calque
皇,皇,devaputra,1,4,0,0.25,0.0,length_mismatch,noun,calque
皓,皓,viśuddha,1,3,0,0.333,0.0,length_mismatch,adjective,calque
皮,皮,tvac,1,1,1,1.0,0.0,exact,noun,calque
眾祐,众祐,bhagavat,2,3,1,0.667,1.0,off_by_one,noun,calque
皰,疱,arbuda,1,3,0,0.333,0.0,length_mismatch,noun,calque
皺,皱,vali,1,2,1,0.5,0.0,off_by_one,noun,calque
盂,盂,pātra,1,2,1,0.5,0.0,off_by_one,noun,calque
盆,盆,kuṇḍa,1,2,1,0.5,0.0,off_by_one,noun,calque
盈,盈,pūrṇa,1,2,1,0.5,0.0,off_by_one,adjective,calque
益,益,hita,1,2,1,0.5,1.0,off_by_one,adjective,calque
盔,盔,śīrṣaka,1,3,0,0.333,0.0,length_mismatch,noun,calque
盔甲,盔甲,kavaca,2,3,1,0.667,1.0,off_by_one,noun,calque
已知根,已知根,ājñendriyam,3,4,3,0.75,0.333,off_by_one,phrase,calque
小王,小王,māṇḍalikarājā,2,6,0,0.333,0.0,length_mismatch,phrase,calque
盛,盛,sphīta,1,2,1,0.5,1.0,off_by_one,adjective,calque
真佛,真佛,saṃbhogakāya,2,5,0,0.4,0.0,length_mismatch,phrase,calque
內證,内证,pratyātmādhigama,2,6,0,0.333,0.0,length_mismatch,phrase,calque
盜,盗,adattādāna,1,5,0,0.2,0.0,length_mismatch,noun,calque
盡,尽,kṣaya,1,2,1,0.5,1.0,off_by_one,noun,calque
監,监,pāla,1,2,1,0.5,0.0,off_by_one,noun,calque
盤,盘,āvarta,1,3,0,0.333,0.0,length_mismatch,adjective,calque
盥,盥,snāpayati,1,4,0,0.25,0.0,length_mismatch,verb,calque
盪,荡,dhāvana,1,3,0,0.333,0.0,length_mismatch,verb,calque
盲,盲,andha,1,2,1,0.5,0.0,off_by_one,adjective,calque
直,直,ṛju,1,2,1,0.5,0.0,off_by_one,adjective,calque
直,直,utthāpana,1,4,0,0.25,0.0,length_mismatch,adjective,calque
省,省,gaveṣin,1,3,0,0.333,0.0,length_mismatch,verb,calque
眄,眄,kaṭākṣa,1,3,0,0.333,0.0,length_mismatch,verb,calque
眇,眇,kāṇa,1,2,1,0.5,0.0,off_by_one,adjective,calque
眉,眉,bhrū,1,1,1,1.0,1.0,exact,noun,calque
眠,眠,anuśaya,1,4,0,0.25,0.0,length_mismatch,noun,calque
眩,眩,timira,1,3,0,0.333,0.0,length_mismatch,verb,calque
眴,眴,nimeṣa,1,3,0,0.333,0.0,length_mismatch,verb,calque
眵,眵,kapha,1,2,1,0.5,0.0,off_by_one,noun,calque
眷,眷,sneha,1,2,1,0.5,1.0,off_by_one,verb,calque
睇,睇,prekṣaṇika,1,4,0,0.25,0.0,length_mismatch,verb,calque
睛,睛,akṣi,1,2,1,0.5,0.0,off_by_one,noun,calque
睡,睡,śaya,1,2,1,0.5,1.0,off_by_one,verb,calque
睫,睫,pakṣman,1,2,1,0.5,0.0,off_by_one,noun,calque
瞋,瞋,krodha,1,2,1,0.5,0.0,off_by_one,noun,calque
瞎,瞎,kāṇa,1,2,1,0.5,0.0,off_by_one,adjective,calque
瞖,瞖,timira,1,3,0,0.333,0.0,length_mismatch,noun,calque
瞚,瞚,nimiṣa,1,3,0,0.333,0.0,length_mismatch,verb,calque
瞪視,瞪视,animiṣa,2,4,0,0.5,0.0,length_mismatch,verb,calque
無盡藏,无尽藏,akṣayakara,3,5,0,0.6,0.0,length_mismatch,phrase,calque
三千界,三千界,trisāhasramahāsāhasralokadhātu,3,13,0,0.231,0.0,length_mismatch,phrase,calque
矛,矛,tomara,1,3,0,0.333,0.0,length_mismatch,noun,calque
利人,利人,arthacaryā,2,4,0,0.5,0.0,length_mismatch,phrase,calque
矜,矜,kāruṇya,1,3,0,0.333,0.0,length_mismatch,verb,calque
肉食,肉食,māṃsabhakṣaṇa,2,5,0,0.4,0.0,length_mismatch,phrase,calque
矟,矟,bhindipāla,1,4,0,0.25,0.0,length_mismatch,noun,calque
海螺,海螺,śaṅkha,2,2,2,1.0,0.0,exact,noun,calque
銅,铜,tāmra,1,2,1,0.5,1.0,off_by_one,noun,calque
角,角,viṣāṇa,1,3,0,0.333,0.0,length_mismatch,noun,calque
矢,矢,śalya,1,2,1,0.5,1.0,off_by_one,noun,calque
矣,矣,sma,1,1,1,1.0,0.0,exact,particle,calque
短,短,hrasva,1,2,1,0.5,0.0,off_by_one,adjective,calque
矮,矮,hrasva,1,2,1,0.5,0.0,off_by_one,adjective,calque
菩薩僧,菩萨僧,bodhisattvasaṅgha,3,6,0,0.5,0.0,length_mismatch,phrase,calque
矯,矫,sambhāvanā,1,4,0,0.25,0.0,length_mismatch,verb,calque
砂,砂,sikatā,1,3,0,0.333,0.0,length_mismatch,noun,calque
砌,砌,bandh,1,1,1,1.0,0.0,exact,verb,calque
砍,砍,saṃchid,1,2,1,0.5,0.0,off_by_one,verb,calque
破,破,bheda,1,2,1,0.5,1.0,off_by_one,verb,calque
衲衣,衲衣,kanthā,2,2,2,1.0,0.5,exact,phrase,calque
研,研,pīṣayati,1,4,0,0.25,0.0,length_mismatch,verb,calque
硬,硬,khara,1,2,1,0.5,0.0,off_by_one,adjective,calque
碎,碎,pramṛd,1,2,1,0.5,0.0,off_by_one,verb,calque
與,与,ca,1,1,1,1.0,0.0,exact,conjunction,calque
食時,食时,paribhujyamāna,2,6,0,0.333,0.0,length_mismatch,noun,calque
食時,食时,pūrvāhṇa,2,3,2,0.667,0.0,off_by_one,noun,calque
著衣,着衣,nivāsayati,2,5,0,0.4,0.0,length_mismatch,verb,calque
還,还,pratyāgam,1,3,0,0.333,0.0,length_mismatch,verb,calque
還,还,punar,1,2,1,0.5,0.0,off_by_one,verb,calque
至,至,upagama,1,4,0,0.25,0.0,length_mismatch,verb,calque
而,而,ca,1,1,1,1.0,0.0,exact,conjunction,calque
大眾,大众,saṃgha,2,2,2,1.0,0.0,exact,noun,calque
恭敬,恭敬,satkāra,2,3,2,0.667,0.5,off_by_one,verb,calque
碓,碓,musala,1,3,0,0.333,0.0,length_mismatch,noun,calque
碗,碗,saraka,1,3,0,0.333,0.0,length_mismatch,noun,calque
碧,碧,ākāśavarṇa,1,5,0,0.2,0.0,length_mismatch,noun,calque
聖者,圣者,āryapudgala,2,5,0,0.4,0.0,length_mismatch,noun,calque
非情,非情,asattva,2,3,2,0.667,0.5,off_by_one,noun,calque
非有情,非有情,asattva,3,3,3,1.0,0.0,exact,noun,calque
無情,无情,asattva,2,3,2,0.667,0.5,off_by_one,noun,calque
涅,涅,nirvāṇa,1,3,0,0.333,0.0,length_mismatch,proper noun,calque
起,起,utpāda,1,3,0,0.333,0.0,length_mismatch,verb,calque
碾,碾,kuṭṭ,1,1,1,1.0,0.0,exact,verb,calque
頂,顶,agra,1,2,1,0.5,0.0,off_by_one,adjective,calque
須真,须真,suvikrāntacintā,2,6,0,0.333,0.0,length_mismatch,proper noun,calque
無記,无记,avyākṛta,2,4,0,0.5,0.0,length_mismatch,adjective,calque
後,后,paścima,1,3,0,0.333,0.0,length_mismatch,adjective,calque
所恭敬,所恭敬,pūjita,3,3,3,1.0,0.0,exact,phrase,calque
恭敬供養,恭敬供养,pūjita,4,3,3,1.333,0.0,off_by_one,phrase,calque
磑,硙,yantra,1,2,1,0.5,0.0,off_by_one,noun,calque
尊,尊,śreṣṭha,1,2,1,0.5,1.0,off_by_one,adjective,calque
三,三,trividha,1,3,0,0.333,0.0,length_mismatch,number,calque
二,二,dvaya,1,2,1,0.5,0.0,off_by_one,adjective,calque
豆,豆,māṣa,1,2,1,0.5,0.0,off_by_one,noun,calque
回來,回来,pratyāgamana,2,5,0,0.4,0.0,length_mismatch,verb,calque
間,间,antara,1,3,0,0.333,0.0,length_mismatch,adjective,calque
聞,闻,śruti,1,2,1,0.5,0.0,off_by_one,verb,calque
非法,非法,adharma,2,3,2,0.667,0.5,off_by_one,noun,calque
非家,非家,anagārika,2,5,0,0.4,0.0,length_mismatch,phrase,calque
磔,磔,vitasti,1,3,0,0.333,0.0,length_mismatch,noun,calque
聖觀自在,圣观自在,ārya-avalokiteśvara,4,9,0,0.444,0.0,length_mismatch,phrase,calque
磧,碛,kāntāra,1,3,0,0.333,0.0,length_mismatch,noun,calque
自身,自身,ātmabhāva,2,4,0,0.5,0.0,length_mismatch,noun,calque
磨,磨,śilāputra,1,4,0,0.25,0.0,length_mismatch,noun,calque
自體,自体,ātmabhāva,2,4,0,0.5,0.0,length_mismatch,phrase,calque
磬,磬,ghaṇṭā,1,2,1,0.5,1.0,off_by_one,noun,calque
他人,他人,para,2,2,2,1.0,0.5,exact,pronoun,calque
無常性,无常性,anitya,3,3,3,1.0,0.333,exact,phrase,calque
造,造,kṛta,1,2,1,0.5,0.0,off_by_one,verb,calque
所造性,所造性,kṛtatva,3,3,3,1.0,0.333,exact,phrase,calque
礫,砾,kaṭhalya,1,3,0,0.333,0.0,length_mismatch,noun,calque
依,依,śaraṇa,1,3,0,0.333,0.0,length_mismatch,noun,calque
礬,矾,raṅgastambhana,1,5,0,0.2,0.0,length_mismatch,noun,calque
俱起,俱起,samavadhāna,2,5,0,0.4,0.0,length_mismatch,phrase,calque
示,示,darśayati,1,4,0,0.25,0.0,length_mismatch,verb,calque
俱生,俱生,samavadhāna,2,5,0,0.4,0.0,length_mismatch,phrase,calque
共會,共会,samavadhāna,2,5,0,0.4,0.0,length_mismatch,phrase,calque
共會,共会,naityakam,2,3,2,0.667,0.5,off_by_one,phrase,calque
會合,会合,samavadhāna,2,5,0,0.4,0.0,length_mismatch,verb,calque
俱會一處,俱会一处,samavadhāna,4,5,4,0.8,0.25,off_by_one,phrase,calque
祀,祀,pūjā,1,2,1,0.5,1.0,off_by_one,noun,calque
祈,祈,yācñā,1,2,1,0.5,0.0,off_by_one,verb,calque
胎生,胎生,jarāyujā,2,4,0,0.5,0.0,length_mismatch,phrase,calque
玉女,玉女,apsara,2,3,2,0.667,0.0,off_by_one,noun,calque
閒居,閒居,apsara,2,3,2,0.667,0.0,off_by_one,verb,calque
祖,祖,pitāmaha,1,4,0,0.25,0.0,length_mismatch,noun,calque
違逆,违逆,pratikūla,2,4,0,0.5,0.0,length_mismatch,adjective,calque
祚,祚,āyati,1,3,0,0.333,0.0,length_mismatch,noun,calque
濕生,湿生,saṁsvedajā,2,4,0,0.5,0.0,length_mismatch,phrase,calque
祝,祝,apacāyanā,1,5,0,0.2,0.0,length_mismatch,verb,calque
捨棄,舍弃,parityajati,2,5,0,0.4,0.0,length_mismatch,verb,calque
神,神,ṛddhi,1,2,1,0.5,0.0,off_by_one,noun,calque
祠,祠,yajña,1,2,1,0.5,1.0,off_by_one,noun,calque
祥,祥,śrī,1,1,1,1.0,1.0,exact,noun,calque
寶照明,宝照明,ratnaprabhāsa,3,5,0,0.6,0.0,length_mismatch,proper noun,calque
祭,祭,medha,1,2,1,0.5,1.0,off_by_one,noun,calque
禍,祸,ādinava,1,4,0,0.25,0.0,length_mismatch,noun,calque
福,福,svasti,1,2,1,0.5,0.0,off_by_one,noun,calque
禮,礼,namas,1,2,1,0.5,1.0,off_by_one,noun,calque
知世間,知世间,lokavid,3,3,3,1.0,0.0,exact,phrase,calque
禽,禽,pakṣin,1,2,1,0.5,1.0,off_by_one,noun,calque
禿,禿,muṇḍaka,1,3,0,0.333,0.0,length_mismatch,adjective,calque
秉,秉,graha,1,2,1,0.5,0.0,off_by_one,verb,calque
秋,秋,śārada,1,3,0,0.333,0.0,length_mismatch,noun,calque
善神,善神,vinītadeva,2,5,0,0.4,0.0,length_mismatch,phrase,calque
秤,秤,tulā,1,2,1,0.5,0.0,off_by_one,noun,calque
秦,秦,cīna,1,2,1,0.5,1.0,off_by_one,noun,calque
尊者,尊者,bhadanta,2,3,2,0.667,0.0,off_by_one,noun,calque
秭,秭,arbuda,1,3,0,0.333,0.0,length_mismatch,number,calque
舍,舍,gṛha,1,2,1,0.5,0.0,off_by_one,noun,calque
移,移,saṃkrānti,1,3,0,0.333,0.0,length_mismatch,verb,calque
命者,命者,jīva,2,2,2,1.0,0.0,exact,noun,calque
稀,稀,īṣat,1,2,1,0.5,0.0,off_by_one,adjective,calque
稅,税,śulka,1,2,1,0.5,1.0,off_by_one,noun,calque
最勝,最胜,uttara,2,3,2,0.667,0.0,off_by_one,adjective,calque
最勝,最胜,uttara,2,3,2,0.667,0.0,off_by_one,proper noun,calque
稈,秆,stamba,1,2,1,0.5,0.0,off_by_one,noun,calque
摩迦,摩迦,mālikā,2,3,2,0.667,0.5,off_by_one,noun,calque
稍,稍,īṣat,1,2,1,0.5,1.0,off_by_one,adverb,calque
稗,稗,kulattha,1,3,0,0.333,0.0,length_mismatch,noun,calque
稚,稚,dahra,1,2,1,0.5,1.0,off_by_one,adjective,calque
增語,增语,adhivacana,2,5,0,0.4,0.0,length_mismatch,noun,calque
不虛,不虚,amithyatva,2,4,0,0.5,0.0,length_mismatch,phrase,calque
稠,稠,gahana,1,3,0,0.333,0.0,length_mismatch,adjective,calque
種,种,bīja,1,2,1,0.5,1.0,off_by_one,noun,calque
無學果,无学果,aśaikṣaphala,3,5,0,0.6,0.0,length_mismatch,phrase,calque
稱,称,āmnāta,1,3,0,0.333,0.0,length_mismatch,verb,calque
無有,无有,nāstitva,2,3,2,0.667,0.5,off_by_one,phrase,calque
稷,稷,kaṅgu,1,2,1,0.5,0.0,off_by_one,noun,calque
無有性,无有性,nāstitva,3,3,3,1.0,0.0,exact,phrase,calque
稻,稻,śāli,1,2,1,0.5,0.0,off_by_one,noun,calque
依,依,pratiśaraṇa,1,5,0,0.2,0.0,length_mismatch,noun,calque
文,文,vyañjana,1,3,0,0.333,0.0,length_mismatch,noun,calque
稼,稼,sasya,1,2,1,0.5,0.0,off_by_one,verb,calque
法如,法如,dharmatā,2,3,2,0.667,0.5,off_by_one,phrase,calque
常法,常法,dharmatā,2,3,2,0.667,0.5,off_by_one,phrase,calque
穀,谷,priyaṅgu,1,3,0,0.333,0.0,length_mismatch,noun,calque
本性,本性,prakṛti,2,3,2,0.667,0.5,off_by_one,noun,calque
如,如,tathatā,1,3,0,0.333,0.0,length_mismatch,verb,calque
圓足,圆足,tathatā,2,3,2,0.667,0.5,off_by_one,phrase,calque
無有恐怖,无有恐怖,atrasta,4,3,3,1.333,0.333,off_by_one,phrase,calque
穌,稣,ghṛta,1,2,1,0.5,0.0,off_by_one,verb,calque
無量,无量,atula,2,3,2,0.667,0.5,off_by_one,proper noun,calque
不降惡道,不降恶道,avinipatādana,4,7,0,0.571,0.0,length_mismatch,phrase,calque
積,积,saṃcita,1,3,0,0.333,0.0,length_mismatch,verb,calque
光淨,光净,prabhāsvara,2,4,0,0.5,0.0,length_mismatch,adjective,calque
明淨,明净,prabhāsvara,2,4,0,0.5,0.0,length_mismatch,adjective,calque
穗,穗,mañjarī,1,3,0,0.333,0.0,length_mismatch,noun,calque
殑伽河沙等,殑伽河沙等,gaṅgā-vālikā-sama,5,7,0,0.714,0.0,length_mismatch,phrase,calque
穢,秽,saṃkliṣṭa,1,3,0,0.333,0.0,length_mismatch,adjective,calque
禮,礼,arcayati,1,4,0,0.25,0.0,length_mismatch,verb,calque
恭敬,恭敬,arcayati,2,4,0,0.5,0.0,length_mismatch,verb,calque
開示,开示,deśayati,2,4,0,0.5,0.0,length_mismatch,verb,calque
穴,穴,bila,1,2,1,0.5,0.0,off_by_one,noun,calque
說,说,deśayati,1,4,0,0.25,0.0,length_mismatch,verb,calque
穿,穿,chidra,1,2,1,0.5,1.0,off_by_one,verb,calque
宣說,宣说,upadiś,2,3,2,0.667,0.0,off_by_one,verb,calque
教示,教示,upadiś,2,3,2,0.667,0.0,off_by_one,verb,calque
窄,窄,pīḍā,1,2,1,0.5,0.0,off_by_one,adjective,calque
誦讀,诵读,svādhyāyati,2,4,0,0.5,0.0,length_mismatch,verb,calque
戒師,戒师,sīlācārya,2,4,0,0.5,0.0,length_mismatch,phrase,calque
習誦,习诵,svādhyāyati,2,4,0,0.5,0.0,length_mismatch,phrase,calque
諷誦,讽诵,svādhyāyati,2,4,0,0.5,0.0,length_mismatch,verb,calque
窖,窖,kośa,1,2,1,0.5,1.0,off_by_one,noun,calque
照見,照见,vyavalokayati,2,6,0,0.333,0.0,length_mismatch,phrase,calque
窗,窗,gavākṣa,1,3,0,0.333,0.0,length_mismatch,noun,calque
無邊世界,无边世界,sarvalokadhātu prasara,4,9,0,0.444,0.0,length_mismatch,phrase,calque
窟,窟,gūha,1,2,1,0.5,1.0,off_by_one,noun,calque
依持,依持,adhiṣṭhāna,2,4,0,0.5,0.0,length_mismatch,phrase,calque
威力,威力,anubhāva,2,4,0,0.5,0.0,length_mismatch,noun,calque
威神之力,威神之力,anubhāva,4,4,4,1.0,0.25,exact,phrase,calque
饒益,饶益,anugraha,2,4,0,0.5,0.0,length_mismatch,verb,calque
悲憫,悲悯,kāruṇya,2,3,2,0.667,0.0,off_by_one,adjective,calque
愚人,愚人,mohapuruṣa,2,5,0,0.4,0.0,length_mismatch,noun,calque
理趣,理趣,matam,2,2,2,1.0,0.0,exact,noun,calque
道理,道理,naya,2,2,2,1.0,0.5,exact,noun,calque
相想,相想,nimittasaṃjñā,2,5,0,0.4,0.0,length_mismatch,phrase,calque
承事,承事,paryupāsana,2,5,0,0.4,0.0,length_mismatch,phrase,calque
親承,亲承,paryupāsana,2,5,0,0.4,0.0,length_mismatch,phrase,calque
觸,触,spraṣṭavya,1,3,0,0.333,0.0,length_mismatch,adjective,calque
入流果,入流果,srotaāpattiphala,3,7,0,0.429,0.0,length_mismatch,phrase,calque
身骨,身骨,śarīra,2,3,2,0.667,0.5,off_by_one,phrase,calque
遺身,遗身,śarīra,2,3,1,0.667,1.0,off_by_one,phrase,calque
窯,窑,kuṇḍa,1,2,1,0.5,0.0,off_by_one,noun,calque
明術,明术,vidyā,2,2,2,1.0,0.5,exact,phrase,calque
眾生世間,众生世间,sattvaloka,4,4,4,1.0,0.5,exact,phrase,calque
窶,窭,adravya,1,3,0,0.333,0.0,length_mismatch,adjective,calque
遠離,远离,viramaṇa,2,4,0,0.5,0.0,length_mismatch,verb,calque
離,离,viramaṇa,1,4,0,0.25,0.0,length_mismatch,verb,calque
竅,窍,suṣira,1,3,0,0.333,0.0,length_mismatch,noun,calque
罪,罪,āpatti,1,3,0,0.333,0.0,length_mismatch,noun,calque
竈,竈,kuṇḍa,1,2,1,0.5,0.0,off_by_one,noun,calque
重罪,重罪,mūlāpatti,2,4,0,0.5,0.0,length_mismatch,noun,calque
竊,窃,caurya,1,2,1,0.5,1.0,off_by_one,verb,calque
重禁,重禁,mūlāpatti,2,4,0,0.5,0.0,length_mismatch,phrase,calque
竝,竝,saha,1,2,1,0.5,0.0,off_by_one,conjunction,calque
積習,积习,parijaya,2,4,0,0.5,0.0,length_mismatch,noun,calque
熟練,熟练,parijaya,2,4,0,0.5,0.0,length_mismatch,noun,calque
修得,修得,parijaya,2,4,0,0.5,0.0,length_mismatch,phrase,calque
歡喜,欢喜,nandi,2,2,2,1.0,0.0,exact,proper noun,calque
竟,竟,avasāna,1,4,0,0.25,0.0,length_mismatch,noun,calque
瞋怒,瞋怒,dveṣa,2,2,2,1.0,0.0,exact,noun,calque
竪,竪,ucchrita,1,3,0,0.333,0.0,length_mismatch,adjective,calque
作證,作证,sākṣātkriyā,2,4,0,0.5,0.0,length_mismatch,noun,calque
釋迦子,释迦子,śākyaputrīya,3,5,0,0.6,0.0,length_mismatch,phrase,calque
釋種子,释种子,śākyaputrīya,3,5,0,0.6,0.0,length_mismatch,phrase,calque
端,端,ṛju,1,2,1,0.5,0.0,off_by_one,adjective,calque
攝持,摄持,saṃgraha,2,3,2,0.667,0.5,off_by_one,noun,calque
競,竞,vigraha,1,3,0,0.333,0.0,length_mismatch,verb,calque
竹,竹,veṇu,1,2,1,0.5,1.0,off_by_one,noun,calque
竿,竿,daṇḍa,1,2,1,0.5,0.0,off_by_one,noun,calque
上衣,上衣,uttarāsaṅga,2,5,0,0.4,0.0,length_mismatch,noun,calque
住捨,住舍,upekṣaka,2,4,0,0.5,0.0,length_mismatch,adjective,calque
領悟,领悟,avakalpayati,2,6,0,0.333,0.0,length_mismatch,verb,calque
笙,笙,sughoṣaka,1,4,0,0.25,0.0,length_mismatch,noun,calque
獲得,获得,avakalpayati,2,6,0,0.333,0.0,length_mismatch,verb,calque
領受,领受,avakalpayati,2,6,0,0.333,0.0,length_mismatch,verb,calque
笛,笛,vaṃśa,1,2,1,0.5,0.0,off_by_one,noun,calque
觀察,观察,pratyavekṣate,2,5,0,0.4,0.0,length_mismatch,verb,calque
笞,笞,latā,1,2,1,0.5,1.0,off_by_one,noun,calque
入,入,āpanna,1,3,0,0.333,0.0,length_mismatch,verb,calque
符,符,pālita,1,3,0,0.333,0.0,length_mismatch,adjective,calque
發趣,发趣,saṃprasthita,2,4,0,0.5,0.0,length_mismatch,phrase,calque
若爾,若尔,tarhi,2,2,2,1.0,0.5,exact,phrase,calque
笪,笪,kaṭa,1,2,1,0.5,0.0,off_by_one,noun,calque
第,第,sarvapradhāna,1,5,0,0.2,0.0,length_mismatch,noun,calque
有為無為,有为无为,saṃskṛtāsaṃskṛta,4,6,0,0.667,0.0,length_mismatch,phrase,calque
筆,笔,kalama,1,3,0,0.333,0.0,length_mismatch,noun,calque
說法者,说法者,dharmabhāṇaka,3,5,0,0.6,0.0,length_mismatch,phrase,calque
等,等,sama,1,2,1,0.5,0.0,off_by_one,adjective,calque
說法師,说法师,dharmabhāṇaka,3,5,0,0.6,0.0,length_mismatch,phrase,calque
筋,筋,snāyu,1,2,1,0.5,0.0,off_by_one,noun,calque
下劣有情,下劣有情,hīnasattva,4,4,4,1.0,0.5,exact,phrase,calque
筏,筏,kolaḥ,1,2,1,0.5,0.0,off_by_one,noun,calque
筒,筒,gṛhaka,1,3,0,0.333,0.0,length_mismatch,noun,calque
魔民,魔民,mārakāyika,2,5,0,0.4,0.0,length_mismatch,phrase,calque
答,答,pratyukta,1,3,0,0.333,0.0,length_mismatch,verb,calque
策,策,pragrah,1,2,1,0.5,0.0,off_by_one,verb,calque
筵,筵,saṃstaraka,1,4,0,0.25,0.0,length_mismatch,noun,calque
近,近,āsanna,1,3,0,0.333,0.0,length_mismatch,adjective,calque
鄰近,邻近,āsannībhūta,2,5,0,0.4,0.0,length_mismatch,verb,calque
箕,箕,śūrpa,1,2,1,0.5,0.0,off_by_one,noun,calque
箕,箕,pūrvāṣāḍhā,1,4,0,0.25,0.0,length_mismatch,proper noun,calque
得近,得近,āsannībhūta,2,5,0,0.4,0.0,length_mismatch,phrase,calque
算,算,gaṇana,1,3,0,0.333,0.0,length_mismatch,noun,calque
已近,已近,āsannībhūta,2,5,0,0.4,0.0,length_mismatch,phrase,calque
管,管,vārika,1,3,0,0.333,0.0,length_mismatch,noun,calque
箱,箱,puṭa,1,2,1,0.5,0.0,off_by_one,noun,calque
如實,如实,tathatā,2,3,2,0.667,0.0,off_by_one,noun,calque
如其所應,如其所应,yathākramam,4,4,4,1.0,0.5,exact,phrase,calque
箴,箴,garhaṇa,1,3,0,0.333,0.0,length_mismatch,verb,calque
相和,相和,anusaṃdhi,2,4,0,0.5,0.0,length_mismatch,noun,calque
箸,箸,śalākā,1,3,0,0.333,0.0,length_mismatch,noun,calque
捨,舍,upekṣā,1,3,0,0.333,0.0,length_mismatch,noun,calque
節,节,aṅga,1,2,1,0.5,0.0,off_by_one,noun,calque
第二十,第二十,viṃśatitama,3,5,0,0.6,0.0,length_mismatch,ordinal,calque
篅,篅,kusūla,1,3,0,0.333,0.0,length_mismatch,noun,calque
篋,箧,karaṇḍaka,1,4,0,0.25,0.0,length_mismatch,noun,calque
篙,篙,vāhana,1,3,0,0.333,0.0,length_mismatch,noun,calque
攝事,摄事,saṃgrahavastu,2,5,0,0.4,0.0,length_mismatch,phrase,calque
恨惱,恨恼,upānaha,2,4,0,0.5,0.0,length_mismatch,noun,calque
篾,篾,vidalikā,1,4,0,0.25,0.0,length_mismatch,noun,calque
簍,篓,pañjara,1,3,0,0.333,0.0,length_mismatch,noun,calque
簟,簟,saṃstaraka,1,4,0,0.25,0.0,length_mismatch,noun,calque
